,,,0.006392000000,  -0.16000,
,,,0.006394000000,  -0.16000,
,,,0.006396000000,  -0.16000,
,,,0.006398000000,  -0.16000,
,,,0.006400000000,  -0.16000,
,,,0.006402000000,  -0.16000,
,,,0.006404000000,  -0.16000,
,,,0.006406000000,  -0.16000,
,,,0.006408000000,  -0.16000,
,,,0.006410000000,  -0.16000,
,,,0.006412000000,  -0.16000,
,,,0.006414000000,  -0.16000,
,,,0.006416000000,  -0.16000,
,,,0.006418000000,  -0.08000,
,,,0.006420000000,  -0.08000,
,,,0.006422000000,  -0.16000,
,,,0.006424000000,  -0.16000,
,,,0.006426000000,  -0.08000,
,,,0.006428000000,  -0.08000,
,,,0.006430000000,  -0.16000,
,,,0.006432000000,  -0.16000,
,,,0.006434000000,  -0.16000,
,,,0.006436000000,  -0.16000,
,,,0.006438000000,  -0.08000,
,,,0.006440000000,  -0.16000,
,,,0.006442000000,  -0.16000,
,,,0.006444000000,  -0.08000,
,,,0.006446000000,  -0.16000,
,,,0.006448000000,  -0.16000,
,,,0.006450000000,  -0.08000,
,,,0.006452000000,  -0.16000,
,,,0.006454000000,  -0.16000,
,,,0.006456000000,  -0.16000,
,,,0.006458000000,  -0.16000,
,,,0.006460000000,  -0.16000,
,,,0.006462000000,  -0.16000,
,,,0.006464000000,  -0.16000,
,,,0.006466000000,  -0.16000,
,,,0.006468000000,  -0.16000,
,,,0.006470000000,  -0.16000,
,,,0.006472000000,  -0.08000,
,,,0.006474000000,  -0.08000,
,,,0.006476000000,  -0.16000,
,,,0.006478000000,  -0.08000,
,,,0.006480000000,  -0.08000,
,,,0.006482000000,  -0.16000,
,,,0.006484000000,  -0.16000,
,,,0.006486000000,  -0.16000,
,,,0.006488000000,  -0.16000,
,,,0.006490000000,  -0.16000,
,,,0.006492000000,  -0.16000,
,,,0.006494000000,  -0.16000,
,,,0.006496000000,  -0.08000,
,,,0.006498000000,  -0.16000,
,,,0.006500000000,  -0.16000,
,,,0.006502000000,  -0.16000,
,,,0.006504000000,  -0.08000,
,,,0.006506000000,  -0.16000,
,,,0.006508000000,  -0.16000,
,,,0.006510000000,  -0.08000,
,,,0.006512000000,  -0.16000,
,,,0.006514000000,  -0.08000,
,,,0.006516000000,  -0.08000,
,,,0.006518000000,  -0.16000,
,,,0.006520000000,  -0.16000,
,,,0.006522000000,  -0.16000,
,,,0.006524000000,  -0.08000,
,,,0.006526000000,  -0.08000,
,,,0.006528000000,  -0.16000,
,,,0.006530000000,  -0.16000,
,,,0.006532000000,  -0.16000,
,,,0.006534000000,  -0.16000,
,,,0.006536000000,  -0.16000,
,,,0.006538000000,  -0.08000,
,,,0.006540000000,  -0.16000,
,,,0.006542000000,  -0.16000,
,,,0.006544000000,  -0.08000,
,,,0.006546000000,  -0.16000,
,,,0.006548000000,  -0.16000,
,,,0.006550000000,  -0.16000,
,,,0.006552000000,  -0.16000,
,,,0.006554000000,  -0.16000,
,,,0.006556000000,  -0.16000,
,,,0.006558000000,  -0.16000,
,,,0.006560000000,  -0.16000,
,,,0.006562000000,  -0.16000,
,,,0.006564000000,  -0.16000,
,,,0.006566000000,  -0.08000,
,,,0.006568000000,  -0.08000,
,,,0.006570000000,  -0.16000,
,,,0.006572000000,  -0.16000,
,,,0.006574000000,  -0.08000,
,,,0.006576000000,  -0.08000,
,,,0.006578000000,  -0.16000,
,,,0.006580000000,  -0.16000,
,,,0.006582000000,  -0.08000,
,,,0.006584000000,  -0.16000,
,,,0.006586000000,  -0.16000,
,,,0.006588000000,  -0.16000,
,,,0.006590000000,  -0.16000,
,,,0.006592000000,  -0.16000,
,,,0.006594000000,  -0.08000,
,,,0.006596000000,  -0.16000,
,,,0.006598000000,  -0.16000,
,,,0.006600000000,  -0.16000,
,,,0.006602000000,  -0.16000,
,,,0.006604000000,  -0.16000,
,,,0.006606000000,  -0.16000,
,,,0.006608000000,  -0.16000,
,,,0.006610000000,  -0.16000,
,,,0.006612000000,  -0.16000,
